,sci_name,presence,origin,seasonal,compiler,yrcompiled,citation,generalisd,legend,Shape_Length,Shape_Area,MAT_nichefrac_1980,MAT_change_1980,MTWM_nichefrac_1980,MTWM_change_1980,MTCM_nichefrac_1980,MTCM_change_1980,AP_nichefrac_1980,AP_change_1980,PDQ_nichefrac_1980,PDQ_change_1980
4393,Cophyla grandis,1,1,1,IUCN,2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),30.68001634301944,11.121321138161226,1.0,0.2481054663658142,0.9842074422740723,-0.1654565930366516,1.0,0.24947257339954376,0.9959431799332403,0.0015773341292515397,0.9959431799332403,0.0006098843296058476
4394,Taruga fastigo,1,1,1,Lauren Warr,2020,IUCN (International Union for Conservation of Nature) and Conservation International,0,Extant (resident),0.8144258402165676,0.014582618397706434,0.6665583260021464,0.29034972190856934,1.0,0.45168814063072205,1.0,-0.006906245369464159,1.0,0.0027574384585022926,1.0,0.0003426518524065614
4395,Eleutherodactylus longipes,1,1,1,IUCN & Paulina Arias Caballero-CONABIO,2019,IUCN (International Union for Conservation of Nature).,0,Extant (resident),1.5357779389129347,0.09384388208901101,1.0,-0.16027267277240753,1.0,-0.6350982189178467,1.0,-0.20407162606716156,1.0,0.002097874181345105,1.0,-0.000157882968778722
4396,Eleutherodactylus longipes,1,1,1,Lauren Warr,2019,IUCN (International Union for Conservation of Nature).,0,Extant (resident),11.118132932203826,2.9257419505010205,1.0,0.14302317798137665,1.0,-0.06240450218319893,1.0,0.1470307856798172,0.96203396549372,0.0008520801202394068,0.9746893906292999,-0.00020434994075912982
4397,Plectrohyla pokomchi,1,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),1.4110097697033952,0.06277335576860621,1.0,0.3158656358718872,1.0,0.24018263816833496,1.0,0.187058687210083,1.0,0.0018156493315473199,1.0,0.0007360174786299467
4398,Microcaecilia rabei,1,1,1,Nieves Garcia,2020,IUCN (International Union for Conservation of Nature) and Conservation International,0,Extant (resident),9.868551015154836,3.5964278572897697,0.9756598678107842,0.0345626063644886,0.9756598678107842,-0.6064212322235107,0.9756598678107842,0.04345186799764633,1.0,-0.0009224826353602111,1.0,9.450651850784197e-05
4399,Oscaecilia bassleri,1,1,1,Kelsey Neam,2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),8.153112130771683,3.70586305524106,0.9631025374221631,0.2026616930961609,0.9877007681967598,0.45886296033859253,0.9754135501206986,-0.3382561206817627,0.9754500609460339,-0.004292765166610479,0.9385763929906714,-0.0006455857655964792
4400,Oscaecilia bassleri,1,1,1,Ariadne Angulo,2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),17.567790376386203,8.723529566808823,0.9728412521743259,0.39326685667037964,0.9945562992914736,0.8514716625213623,0.9782812218323587,-0.012165655381977558,0.9782764622382691,0.00031906244112178683,0.9945562992914736,-0.00015793433703947812
4401,Limnonectes grunniens,1,1,1,IUCN,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),100.29556417101016,26.899799374655892,0.9774947803134597,0.10861438512802124,0.975888876101001,0.11502769589424133,0.9807086731727472,0.048502519726753235,0.9646601257641327,0.004654074553400278,0.9598389644811265,0.0012219740310683846
4402,Amolops archotaphus,1,1,1,Timothy Cutajar & Harry Leung,2017,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),1.8202251915564158,0.027814994591675208,1.0,0.3596459627151489,1.0,0.44344794750213623,1.0,-0.02788296528160572,1.0,0.0010788136860355735,1.0,-0.00011177457054145634
4403,Amolops archotaphus,3,1,1,Timothy Cutajar & Harry Leung,2017,IUCN (International Union for Conservation of Nature) & Conservation International,0,Possibly Extant (resident),3.153558908106413,0.044497177801971904,1.0,0.3730078339576721,1.0,0.5716195702552795,1.0,-0.029884502291679382,1.0,0.001122663845308125,1.0,-0.00013745353498961776
4404,Cornufer cheesmanae,1,1,1,IUCN,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.7936747558849283,0.03369912606905908,1.0,0.09614372998476028,1.0,0.09556961059570312,1.0,0.05254269018769264,1.0,-0.0014396198093891144,1.0,0.0002807117998600006
4405,Cornufer cheesmanae,1,1,1,Lauren Warr,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.10524094284429174,0.0008813413284877139,1.0,0.13331006467342377,1.0,0.0689157098531723,1.0,0.06453222781419754,1.0,0.0006167378160171211,1.0,0.00020352548744995147
4406,Cornufer cheesmanae,1,1,1,Louise Hobin,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.10523691165384261,0.0008812738093503454,1.0,0.14513778686523438,1.0,0.13822364807128906,1.0,0.08977699279785156,1.0,0.0006209909915924072,1.0,0.0003015417605638504
4407,Pristimantis baiotis,1,1,1,Kelsey Neam,2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.6916069459872001,0.016225436887917544,1.0,0.7164351344108582,1.0,0.9599262475967407,1.0,0.23974686861038208,1.0,0.0007628935854882002,1.0,-0.0010340046137571335
4408,Pristimantis baiotis,6,1,1,Kelsey Neam,2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Presence Uncertain,0.0312567031601409,7.773643475285785e-05,1.0,0.7100716233253479,1.0,0.9539470672607422,1.0,0.25357627868652344,1.0,-0.0009089410305023193,1.0,-0.001305941492319107
4409,Hyloscirtus jahni,1,1,1,Grisel Velasquez and Margarita Lampo,2020,IUCN (International Union for Conservation of Nature).,0,Extant (resident),25.59345691793592,0.2280266578545549,1.0,0.3523963689804077,1.0,0.24723303318023682,1.0,0.1961025446653366,1.0,0.0028022946789860725,1.0,0.0007010052213445306
4410,Heterixalus andrakata,1,1,1,IUCN,2015,International Union for Conservation of Nature (IUCN),0,Extant (resident),2.2596171273682297,0.09460465579670543,1.0,0.20255181193351746,1.0,-0.11276885867118835,1.0,0.17351076006889343,1.0,0.0024374546483159065,1.0,0.00011847155838040635
4411,Pristimantis dorado,1,1,1,Kelsey Neam,2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.5439615046740965,0.0068632725150807325,1.0,0.3935370147228241,1.0,0.3946714699268341,1.0,0.1851959228515625,1.0,0.00515500083565712,1.0,0.0010066446848213673
4412,Diasporus tinker,1,1,1,Erin McGrew,2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),18.073214613268412,3.693708696358753,0.9886049475073966,0.6717937588691711,1.0,0.9415377378463745,0.9886049475073966,0.2096291035413742,0.9543939319087751,0.0009545305510982871,0.9543939319087751,0.00043467929936014116
4413,Dryophytes arboricola,1,1,1,IUCN & Paulina Arias Caballero-CONABIO,2014,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe, CONABIO (Comisión Nacional para el Conocimiento y Uso de la Biodiversidad)",0,Extant (resident),3.855453742368888,0.8388856700616627,1.0,0.5202394723892212,1.0,0.3857612609863281,1.0,0.4952404499053955,1.0,0.0013764245668426156,0.9599862397124288,5.7931589253712445e-05
4414,Amietia chapini,1,1,1,IUCN,2017,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.31305070610171376,0.006816337350515416,1.0,-0.04335212707519531,1.0,-0.5733518600463867,1.0,0.1865815967321396,1.0,0.005014825612306595,1.0,0.002038752194494009
4415,Amietia chapini,1,1,1,Jennifer Luedtke,2017,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),7.810585471099648,3.299932575243075,1.0,-0.10931090265512466,1.0,-0.6729109883308411,1.0,0.2187267392873764,0.9729121730041657,0.002786313183605671,0.959354676549125,0.00011378754425095394
4416,Hyloxalus awa,1,1,1,"Diego Cisneros-Heredia, Ana Nicole Acosta, Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),8.608912360095792,2.5349644315514066,0.9824565380104002,0.30882900953292847,1.0,0.34795019030570984,0.9824565380104002,0.0886155366897583,0.9649154151544241,0.0013646838488057256,0.9824577075772121,0.0009706042474135756
4417,Amietia tenuoplicata,1,1,1,Jennifer Luedtke,2017,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),9.751743175224838,0.440397082908989,1.0,0.005417496897280216,1.0,-0.3437715470790863,1.0,0.13452811539173126,0.9475492629905038,0.006592987105250359,0.9212303052523689,0.0009722812683321536
4418,Amietia tenuoplicata,1,1,1,IUCN,2017,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),1.8429390107251031,0.09766980191819952,1.0,0.09431008994579315,1.0,-0.4474625587463379,1.0,0.12635821104049683,1.0,0.003319124924018979,1.0,0.0008862671675160527
4419,Sclerophrys garmani,1,1,1,Evie J Morris,2013,"IUCN (International Union for Conservation of Nature), Conservation International.",0,Extant (resident),3.523929920841102,0.3468020535499856,1.0,-0.053468815982341766,1.0,-0.4514920711517334,0.9333902924798361,0.22153671085834503,1.0,0.0024914839304983616,1.0,5.4168267524801195e-05
4420,Sclerophrys garmani,1,1,1,Evie J Morris,2013,"IUCN (International Union for Conservation of Nature), Conservation International.",0,Extant (resident),112.90496603823523,150.0870925079553,0.9910831865045471,-0.08523246645927429,0.9913509609599664,-0.4213629364967346,0.9972588143662451,-0.11915899068117142,0.9842820651564104,-0.0010292889783158898,0.9743238637395177,0.00013700872659683228
4421,Probreviceps rungwensis,1,1,1,Evie J Morris,2013,IUCN (International Union for Conservation of Nature) and Conservation International,0,Extant (resident),2.9186008564854893,0.09500272378979299,1.0,-0.010394668206572533,1.0,-0.38409265875816345,1.0,0.09944972395896912,0.9232282903791269,0.005163354333490133,0.9232282903791269,0.0009007136104628444
4422,Nototriton lignicola,1,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.6850378795252088,0.012920101912288547,1.0,0.550262451171875,1.0,0.2658105790615082,1.0,0.2543918788433075,1.0,0.0010197267401963472,1.0,0.0007137848297134042
4423,Xenopus fischbergi,1,1,1,Louise Hobin,2016,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),99.15986732075832,248.58893347563065,0.9875471995978851,0.21044622361660004,0.994239112352358,0.027798686176538467,0.9972269558804858,-0.1298324018716812,0.9803687620036552,0.0016223747516050935,0.9529894330624442,0.00015516304119955748
4424,Nototriton abscondens,1,1,1,IUCN,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),1.152921594465717,0.07447841139395482,1.0,0.1349136084318161,1.0,-0.10927825421094894,1.0,0.057247813791036606,1.0,-0.0005792673327960074,1.0,0.0014370045391842723
4425,Litoria contrastens,1,1,1,IUCN,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),1.5188823146347414,0.0804945033257948,1.0,0.13410207629203796,1.0,0.2434924691915512,1.0,-0.10217060893774033,1.0,-0.0038004096131771803,1.0,-0.0013761244481429458
4426,Xenorhina tillacki,1,1,1,Louise Hobin,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.10019725469644865,0.0007988872192296273,1.0,0.14266014099121094,1.0,0.17924880981445312,1.0,0.03981781005859375,1.0,0.008660241961479187,1.0,0.005353167653083801
4427,Bolitoglossa pandi,1,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),2.5708261347053853,0.04310689523394719,1.0,0.6122085452079773,1.0,0.8025901913642883,1.0,0.21746905148029327,1.0,0.0020328497048467398,1.0,0.0011667980579659343
4428,Nyctimystes humeralis,1,1,1,IUCN,2019,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),19.519136094329852,4.210164802689467,1.0,0.13437525928020477,1.0,0.1376158595085144,1.0,0.012721260078251362,0.974147949575753,0.0008456126670353115,0.9914188113643849,0.0004974793992005289
4429,Platymantis negrosensis,1,1,1,IUCN,2017,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),3.3842272855403124,0.16786207158687927,1.0,0.3283388316631317,1.0,0.7246332764625549,1.0,0.06604630500078201,1.0,-0.0034427233040332794,1.0,-0.00095589947886765
4430,Pristimantis rivasi,1,1,1,Grisel Velasquez,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),18.898913436890968,0.3609118098393563,1.0,0.5412634015083313,1.0,0.6266720294952393,1.0,0.318399041891098,0.954566105001448,0.00199336395598948,0.954566105001448,0.00048759367200545967
4431,Cornufer guentheri,1,1,1,IUCN,2019,IUCN (International Union for Conservation of Nature).,0,Extant (resident),60.245874275464324,2.454357008796799,0.9770670268968233,0.045941971242427826,0.961737131287101,0.032313063740730286,0.9694081360463767,0.0338868573307991,0.9769979142371992,-0.002868863521143794,0.9769979142371992,-0.0005595161928795278
4432,Hylophorbus rainerguentheri,3,1,1,Louise Hobin,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Possibly Extant (resident),9.856367810285924,0.7391717245543664,1.0,0.1232556700706482,1.0,0.15565596520900726,1.0,-0.007466492243111134,1.0,-0.004407262429594994,1.0,-0.0009938685689121485
4433,Hylophorbus rainerguentheri,1,1,1,IUCN,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.7973666119719827,0.02665703546607641,1.0,0.11956015974283218,1.0,0.12092890590429306,1.0,0.01145672146230936,1.0,-0.002074332907795906,1.0,-0.0007672363426536322
4434,Pristimantis turpinorum,1,1,1,Kelsey Neam,2020,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.14643521234762424,0.0011583312541874058,1.0,0.0029726028442382812,1.0,-0.07248210906982422,1.0,-0.01016998291015625,1.0,-0.0067584328353405,1.0,-0.0011666393838822842
4435,Bolitoglossa marmorea,1,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),0.4671018056153843,0.007748754545784251,1.0,0.0845378115773201,1.0,-0.12967294454574585,1.0,0.04159928485751152,1.0,-0.0015661738580092788,1.0,0.0002130714274244383
4436,Bolitoglossa marmorea,6,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Presence Uncertain,0.03952072897303835,0.00012427927980555254,1.0,0.09442885965108871,1.0,-0.031882308423519135,1.0,0.04874569550156593,1.0,-0.0023547883611172438,1.0,0.0001261587458429858
4437,Rhacophorus edentulus,1,1,1,Jennifer Luedtke,2017,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),48.24236844047791,12.18104858374409,1.0,0.1578013002872467,0.9825960940136977,0.2831404507160187,1.0,0.05351109057664871,0.9860687844535967,0.005107824224978685,0.9895460519416988,0.0006639895145781338
4438,Glyphoglossus guttulatus,1,1,1,Timothy Cutajar,2015,IUCN (International Union for Conservation of Nature) & Conseervation International,0,Extant (resident),1120.4218610609153,31.822927765097802,0.9892795130462677,0.33989012241363525,0.9964253448452358,0.5107048749923706,0.9964253448452358,-0.04573803395032883,0.9819289969706475,0.001651137019507587,0.9802800039097386,-0.00033666586386971176
4439,Limnonectes parvus,1,1,1,Kelsey Neam,2017,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),7.659337903378051,0.5205474121716217,1.0,0.3998071253299713,1.0,0.690339982509613,1.0,0.2564833164215088,1.0,-0.0028293258510529995,1.0,-0.0006027606432326138
4440,Gephyromantis blanci,1,1,1,Jennifer Luedtke,2015,International Union for Conservation of Nature (IUCN),0,Extant (resident),7.478106029726277,1.5863319602431543,1.0,0.26397788524627686,1.0,-0.3013041317462921,1.0,0.24988751113414764,1.0,0.0006056813872419298,1.0,0.0008067248854786158
4441,Peltophryne lemur,1,6,1,Kelsey Neam,2020,IUCN (International Union for Conservation of Nature),0,Extant & Assisted Colonisation (resident),0.6276586569664045,0.00306979083782767,1.0,0.28603067994117737,1.0,0.09312108159065247,1.0,0.41752633452415466,1.0,-0.0026976519729942083,1.0,-1.2620847883226816e-05
4442,Peltophryne lemur,6,1,1,Kelsey Neam,2020,IUCN (International Union for Conservation of Nature),0,Presence Uncertain,1.8403962722418203,0.0243721739291613,1.0,-0.022010676562786102,1.0,-0.06967511773109436,1.0,0.05224059894680977,1.0,-0.002069705631583929,1.0,8.918587991502136e-05
4443,Peltophryne lemur,1,1,1,Kelsey Neam,2020,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.25889115698528137,0.002639438463262732,1.0,0.23725414276123047,1.0,0.03465461730957031,1.0,0.38817501068115234,1.0,-0.0022443728521466255,1.0,9.560876060277224e-05
4444,Peltophryne lemur,5,1,1,IUCN,2020,IUCN (International Union for Conservation of Nature),0,Extinct,0.3998395183075964,0.0023508906868739883,1.0,-0.027355194091796875,1.0,-0.07847023010253906,1.0,0.06595325469970703,1.0,-0.001954345963895321,1.0,9.425472671864554e-05
4445,Peltophryne lemur,5,1,1,Kelsey Neam,2020,IUCN (International Union for Conservation of Nature),0,Extinct,0.374830996540213,0.002413024434328441,1.0,0.2011573165655136,1.0,-0.005310874432325363,1.0,0.339917927980423,1.0,-0.0018254793249070644,1.0,8.964131120592356e-05
4446,Leptobrachium banae,1,1,1,Timothy Cutajar,2016,IUCN (International Union for Conservation of Nature),0,Extant (resident),63.945731838655085,1.5401875675581687,1.0,0.2411695271730423,1.0,0.11192741245031357,1.0,0.1099313274025917,0.9846159655543418,0.007927963510155678,1.0,0.00022101227659732103
4447,Leptobrachium banae,3,1,1,Timothy Cutajar,2016,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),0.5941086146501166,0.004009955929128496,1.0,0.33969372510910034,1.0,0.3165759742259979,1.0,0.29756051301956177,1.0,0.008552111685276031,1.0,-0.0005116789252497256
4448,Limnonectes fujianensis,1,1,1,IUCN,2019,IUCN (International Union for Conservation of Nature) and Conservation International,0,Extant (resident),67.6960639137814,40.2855832608298,0.9959095047940882,0.06725126504898071,0.9905358986404242,0.6112270951271057,0.9904395823084617,0.06303851306438446,0.9797162088317308,0.007270864676684141,0.9783496859203702,0.0014420741936191916
4449,Cacosternum karooicum,1,1,1,Evie J Morris,2013,IUCN (International Union for Conservation of Nature) and Conservation International.,0,Extant (resident),10.709196528896257,4.554630568294417,1.0,0.17941322922706604,1.0,-0.016445863991975784,1.0,-0.017647936940193176,0.9620886248974867,0.001622822368517518,0.9247167222021617,0.000325620494550094
4450,Sanguirana acai,1,1,1,Kelsey Neam,2018,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),9.170824978096453,0.5447609994788654,1.0,0.30918943881988525,1.0,0.6427331566810608,1.0,0.04229110851883888,1.0,-0.003344269935041666,1.0,-0.0007499513449147344
4451,Pristimantis zoilae,1,1,1,Kelsey Neam,2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.4516363903008881,0.01073899536536412,1.0,0.3961831033229828,1.0,0.7786206007003784,1.0,0.0932251587510109,1.0,0.00023502859403379261,1.0,0.0015300519298762083
4452,Anomaloglossus surinamensis,1,1,1,Louise Hobin,2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),11.38440897209984,7.998205152596321,1.0,0.03244273364543915,1.0,-0.5290683507919312,0.9809056368716185,0.06310556828975677,1.0,-0.0003645984979812056,0.9745463341165452,0.0014565680176019669
4453,Kalophrynus nubicola,1,1,1,IUCN,2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),1.3542666142464064,0.11341976548521122,1.0,0.31997328996658325,1.0,0.3641052842140198,1.0,0.301532506942749,1.0,0.008192514069378376,1.0,0.0015295417979359627
4454,Hyalinobatrachium ibama,1,1,1,Louise Hobin,2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),6.987550438476803,0.9674880195484419,1.0,0.43241778016090393,1.0,0.5007404685020447,1.0,0.2135949581861496,0.9697398230947181,0.0004329827497713268,1.0,-0.0002905806468334049
4455,Hyalinobatrachium ibama,1,1,1,Louise Hobin,2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.10256598020896028,0.0008371069161650439,1.0,0.23567964136600494,1.0,0.12022589892148972,1.0,0.06770133972167969,1.0,0.008396528661251068,1.0,0.0016952930018305779
4456,Callulops robustus,1,1,1,Louise Hobin,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.8755897528986585,0.017573414483436325,1.0,0.049532100558280945,1.0,0.02998388558626175,1.0,0.04513052850961685,1.0,-0.0045366836711764336,1.0,-0.0017032590694725513
4457,Callulops robustus,6,1,1,Louise Hobin,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Presence Uncertain,0.10365845753561326,0.0008550442594409413,1.0,0.05855560302734375,1.0,-0.00476837158203125,1.0,0.05931282043457031,1.0,-0.005386881530284882,1.0,-0.0018561780452728271
4458,Callulops robustus,6,1,1,Louise Hobin,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Presence Uncertain,1.2484399059107016,0.05770263381443307,1.0,0.06755734235048294,1.0,0.07381391525268555,1.0,0.02562558650970459,1.0,-0.005700135603547096,1.0,-0.001667649019509554
4459,Callulops robustus,6,1,1,Louise Hobin,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Presence Uncertain,270.24072156371494,47.43077656856575,0.9950238362313424,0.1175522580742836,0.9940261102578343,0.10785453021526337,0.9950232283540357,0.05699007958173752,0.9691444630860819,0.001532110502012074,0.968147923762902,0.0006428554770536721
4460,Rhacophorus bengkuluensis,1,1,1,Kelsey Neam,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),6.684617720358641,0.3903663504917964,1.0,0.26550793647766113,1.0,0.3803844749927521,1.0,0.1731623411178589,1.0,0.007627701852470636,1.0,0.002535461448132992
4461,Hynobius kimurae,1,1,1,Janice Chanson,2020,IUCN (International Union for Conservation of Nature),0,Extant (resident),27.272185423149416,3.3006498571269187,1.0,0.41249775886535645,1.0,0.21869809925556183,1.0,0.7818536162376404,0.991604343236415,0.008361770771443844,1.0,0.0016162904212251306
4462,Callulops fojaensis,1,1,1,Louise Hobin,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.10059782730850785,0.0008052878377825234,1.0,0.13387489318847656,1.0,0.14888572692871094,1.0,0.06445884704589844,1.0,0.001628279685974121,1.0,0.0009616389870643616
4463,Leptodactylus savagei,1,1,1,IUCN,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),89.74615487056023,21.071150880262547,0.9728215412276839,0.23474206030368805,0.981190344860499,0.1874910593032837,0.9895496708283256,0.0718436986207962,0.9853455926735464,-0.002278078580275178,0.9727716415534029,0.00014522219134960324
4464,Leptodactylus savagei,1,1,1,IUCN,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),3.2738740542053217,0.10558872914154177,1.0,0.10040119290351868,1.0,0.10538168251514435,1.0,0.05654868111014366,1.0,-0.004968675784766674,1.0,-0.00010127329733222723
4465,Gastrotheca longipes,1,1,1,"Diego Cisneros-Heredia and Ana Nicole Acosta
",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),80.85546149133216,4.444094613668879,0.991684141925564,0.3865422010421753,1.0,0.8402343988418579,0.9916638172227077,-0.0031565786339342594,1.0,0.00021971625392325222,1.0,-8.805064862826839e-05
4466,Mertensophryne lindneri,1,1,1,Evie J Morris,2013,"IUCN (International Union for Conservation of Nature), Conservation International.",0,Extant (resident),32.09811025994992,32.11521661458923,0.9965711394974113,-0.06803444027900696,0.9965711394974113,-0.6499893069267273,0.991420601837782,0.26794880628585815,0.9896969740145021,0.0016905944794416428,0.9311455239297537,0.00034479633904993534
4467,Pelophylax plancyi,1,1,1,IUCN,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),83.83922922704026,73.02006793277707,0.9937070709547711,-0.02385738678276539,0.9992941932354684,-0.022287435829639435,0.9977877454791342,0.531014084815979,0.9991932345008563,-0.001467290916480124,0.9887960736055772,0.00021426765306387097
4468,Kalophrynus subterrestris,1,1,1,Kelsey Neam,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),3.5055541767118226,0.24570136602421644,1.0,0.27113866806030273,1.0,0.32036030292510986,1.0,0.19911329448223114,1.0,0.004530714824795723,1.0,0.0018220457714051008
4469,Kalophrynus subterrestris,1,1,1,IUCN,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),12.188461899151617,1.969461421535811,0.9682608887138258,0.21876634657382965,1.0,0.32091793417930603,1.0,0.1842348724603653,1.0,0.006787516176700592,1.0,0.0024054725654423237
4470,Lithobates dunni,1,1,1,IUCN & Paulina Arias Caballero-CONABIO,2014,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe, CONABIO (Comisión Nacional para el Conocimiento y Uso de la Biodiversidad)",0,Extant (resident),1.3324277197875838,0.12031047365537956,1.0,0.4555237889289856,1.0,0.39505502581596375,1.0,0.17198841273784637,1.0,0.0016019977629184723,1.0,0.00026023705140687525
4471,Pristimantis guaiquinimensis,1,1,1,Grisel Velasquez and Margarita Lampo,2020,IUCN (International Union for Conservation of Nature).,0,Extant (resident),3.869049312988257,0.021174984798744072,1.0,0.1956988275051117,1.0,-0.034610431641340256,1.0,-0.0705445259809494,1.0,-0.0005955988308414817,1.0,-0.002020027721300721
4472,Megophrys wawuensis,1,1,1,IUCN,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.23528421674214847,0.00440519057346635,1.0,0.1270618438720703,1.0,0.5838413238525391,1.0,0.41060972213745117,1.0,-0.00876459851861,1.0,-5.9968795540044084e-05
4473,Silverstoneia flotator,1,1,1,IUCN,2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),33.387226802311154,4.734945777562063,0.9781194119223047,0.18145541846752167,0.9854163497775796,0.1644292175769806,0.9781351650324988,0.05049531161785126,0.9781194119223047,-0.003510468639433384,0.9927081748887898,-0.00025414576521143317
4474,Xenopus muelleri,1,1,1,Evie J Morris and Louise Hobin,2016,"IUCN (International Union for Conservation of Nature), Conservation International.",0,Extant (resident),118.72489919883695,276.7109827751997,0.9943140302025129,-0.0826634094119072,0.9936137132167135,-0.5986568927764893,0.9969159473458393,0.045511987060308456,0.9792999389402768,0.00012880742724519223,0.9631353735304562,0.00023906446585897356
4475,Atelopus certus,1,1,1,Brian Gratwicke,2018,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),1.7848013012441148,0.06431257799041766,1.0,0.28351908922195435,1.0,0.33404988050460815,1.0,0.09526403993368149,1.0,-0.003115083323791623,1.0,-0.000995054142549634
4476,Thorius pulmonaris,1,1,1,IUCN,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.22143770479805702,0.003901954977329108,0.6663678409935128,0.47057127952575684,1.0,0.22620876133441925,1.0,0.6485380530357361,1.0,-0.0002489395556040108,1.0,6.694156581943389e-06
4477,Leptopelis cynnamomeus,1,1,1,Evie J Morris,2013,"IUCN (International Union for Conservation of Nature), Conservation International.",0,Extant (resident),40.105513189905956,59.30037907980473,0.9980727515433088,-0.10952217876911163,0.9942697968949172,-0.7505974769592285,0.9980727515433088,0.16519005596637726,0.9903844923630731,0.002393433591350913,0.9507871635789278,0.00012287372373975813
